source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
web3auth,sign:replay-protection,missing_replay_protection,malicious_pairing_session,Unrated,B_corroborated,Update transaction signing,https://github.com/Web3Auth/web3auth-web/pull/1608
web3auth,network-io,other,unknown,Unrated,A_dependency,Bump word-wrap from 1.2.3 to 1.2.4 in /demo/xrpl-react-app,https://github.com/Web3Auth/web3auth-web/pull/1554
web3auth,network-io,unsafe_initialization_or_upgrade,malformed_input,Unrated,B_corroborated,[Snyk] Upgrade @web3auth/wallet-connect-v1-adapter from 5.0.0-alpha.0 ,https://github.com/Web3Auth/web3auth-web/pull/1511
web3auth,network-io,unsafe_initialization_or_upgrade,unknown,Unrated,B_corroborated,[Snyk] Upgrade web3 from 1.7.5 to 1.10.0,https://github.com/Web3Auth/web3auth-web/pull/1509
web3auth,other,other,unknown,Unrated,B_corroborated,Accept chain config in common private key provider,https://github.com/Web3Auth/web3auth-web/pull/1492
web3auth,network-io,supply_chain_compromise,unknown,Unrated,A_dependency,Bump tsconfig-paths from 4.1.1 to 4.1.2,https://github.com/Web3Auth/web3auth-web/pull/1145
web3auth,other,other,hostile_network_or_rpc,Unrated,B_corroborated,priv key provider support for other chains,https://github.com/Web3Auth/web3auth-web/pull/120
web3auth,network-io,broken_access_control,malicious_pairing_session,Info,B_corroborated,fix(security): open redirect via walletconnect peer metadata by @fails,https://github.com/Web3Auth/web3auth-web/releases/tag/v11.0.0-beta.0
web3auth,metrics-observability,broken_access_control,unknown,Unrated,B_corroborated,feat: remove social login connector,https://github.com/Web3Auth/web3auth-web/pull/2371
web3auth,mpc:secret-share,crypto_misuse,malicious_pairing_session,Unrated,B_corroborated,fix(no-modal): SIWE nonces via viem and WC redirect logging,https://github.com/Web3Auth/web3auth-web/pull/2463
web3auth,sign:typed-data,broken_access_control,unknown,Unrated,B_corroborated,fix: signTypedData eip712domain,https://github.com/Web3Auth/web3auth-web/pull/2048
web3auth,network-io,missing_origin_authorization,hostile_network_or_rpc,Unrated,C_candidate,fix: do not support 7702/5792 for 4337 AA accounts,https://github.com/Web3Auth/web3auth-web/pull/2507
web3j,network-io,unsafe_initialization_or_upgrade,unknown,Info,A_dependency,Upgrade java websocket dependency to 1.5.2 (fix CVE-2020-11050) (#1601,https://github.com/LFDT-web3j/web3j/commit/8f61583b3260757244fad7f400afbe0abe0fdbf9
web3j,build-ci,unsafe_initialization_or_upgrade,unknown,Info,A_authoritative,368 upgrade jnr unixsocket to 0.38.17 (fix CVE-2020-15250) (#1616) (#1,https://github.com/LFDT-web3j/web3j/commit/047cb25966df1b3faaee8d77e7cdf978e78ba7a2
web3j,crypto-primitives,crypto_misuse,unknown,Info,B_corroborated,"1. Added logic to cater for zero prefixes in wallet addresses, and wit",https://github.com/LFDT-web3j/web3j/commit/1ab8d7e73678da9ee5a2a8ec5f0738bc937f4a8d
web3j,sign:replay-protection,missing_replay_protection,unknown,Info,B_corroborated,Distribute raw tx (#1229),https://github.com/LFDT-web3j/web3j/commit/45665df4b19b8c417521da441c30a4ce7dc44b48
web3j,key:seed-mnemonic,weak_key_generation,unknown,Info,B_corroborated,BIP-44 implementation,https://github.com/LFDT-web3j/web3j/commit/77946ca35ebd0e9e1a0086f77e91334256203295
web3j,key:seed-mnemonic,weak_key_generation,unknown,Info,C_candidate,Add basic BIP-39 support to generate mnemonic and seed,https://github.com/LFDT-web3j/web3j/commit/f486215847678ea1775336c171163cd91d43d6fc
web3j,key:seed-mnemonic,weak_key_generation,unknown,Info,C_candidate,"Added mnemonic validation method, entropy generation method.",https://github.com/LFDT-web3j/web3j/commit/7c7ae724fbb72cf7eca5fd75625f1b99c5bdd890
web3j,key:seed-mnemonic,weak_key_generation,unknown,Info,B_corroborated,Add method generateBip39WalletFromMnemonic in WalletUtils to generate ,https://github.com/LFDT-web3j/web3j/commit/b20a963985fb2626f792873d1e299d2cc60be8f7
web3j,key:storage,crypto_misuse,unknown,Info,C_candidate,Added method to get Rinkeby keystore directory,https://github.com/LFDT-web3j/web3j/commit/f8804681e8524fdbd4e0f60735eb6d63c05ffb5b
web3j,key:storage,crypto_misuse,unknown,Info,C_candidate,Update WalletUtils.java,https://github.com/LFDT-web3j/web3j/commit/fe05ec9aee8037e5ddd091a8ae9f751aa20dec20
web3j,serialization,serialization_bug,unknown,Info,B_corroborated,Fix signature for methods with struct with array.,https://github.com/LFDT-web3j/web3j/commit/9da79aa59aca60905e366e5ac0909fb91a360c14
web3j,network-io,resource_exhaustion,unknown,Info,B_corroborated,Fix leak in HttpService (#1325),https://github.com/LFDT-web3j/web3j/commit/cd3ca7234ad1c45da422258494399226a2e10220
web3j,other,missing_input_validation,unknown,Info,B_corroborated,EIP3668 add sender validation,https://github.com/LFDT-web3j/web3j/commit/80844eba92a1cc1de504ed818448bf893ecd0e63
web3j,sign:encoding-malleability,missing_input_validation,unknown,Info,B_corroborated,Add validation for recovery id parameter,https://github.com/LFDT-web3j/web3j/commit/5be6a909778f8c9576d3dca2dc6eafdd5451f292
web3j,serialization,missing_input_validation,unknown,Info,B_corroborated,Also validate endPos,https://github.com/LFDT-web3j/web3j/commit/cfca39ce5bda3cde7ff3c90695697092cc783e8e
web3j,serialization,missing_input_validation,unknown,Info,B_corroborated,Fix validation of int sizes.,https://github.com/LFDT-web3j/web3j/commit/cb5f9ff976444c9c79c442cecd5554ac10cfdb1d
web3j,crypto-primitives,crypto_misuse,unknown,Info,B_corroborated,fixed java dump crash,https://github.com/LFDT-web3j/web3j/commit/5254756e82f7523faf254af539263e2ce7f0c5ef
web3j,key:derivation,incorrect_key_derivation,unknown,Info,B_corroborated,Expose some methods and constants of Sign,https://github.com/LFDT-web3j/web3j/commit/6602eff218dbaabc2e11d727c8cf0923660a19c9
web3j,crypto-primitives,crypto_misuse,unknown,Info,B_corroborated,fix: 1559 tx rlp encoding with access list,https://github.com/LFDT-web3j/web3j/commit/afbace508a5ed5e8b17df69c9f2956691f6f3f0a
web3j,sign:typed-data,serialization_bug,malformed_input,Info,B_corroborated,Correctly encode structs without members,https://github.com/LFDT-web3j/web3j/commit/d349a797ba044d10344d83375bbc85ca4c78afbc
web3j,crypto-primitives,untrusted_code_execution,unknown,Info,B_corroborated,Update StructuredDataEncoder.java,https://github.com/LFDT-web3j/web3j/commit/f2eef7b9f28e04055b69ad9f704e938810e54514
web3j,sign:typed-data,serialization_bug,unknown,Info,C_candidate,Make EIP712 message encoder a better public API,https://github.com/LFDT-web3j/web3j/commit/648f0746a26e123aca2064de6ea3b1b576803e02
web3j,crypto-primitives,serialization_bug,unknown,Info,B_corroborated,Fixed RLP encoder issue where byte array zero prefixes were being remo,https://github.com/LFDT-web3j/web3j/commit/86804b808d61f1730cb644e38b7eb3b949fb828a
web3j,key:derivation,incorrect_key_derivation,unknown,Unrated,B_corroborated,fix: handle public-only Bip32ECKeyPair to avoid NullPointerException i,https://github.com/LFDT-web3j/web3j/pull/2284
web3j,key:entropy-rng,signature_verification_flaw,malformed_input,Unrated,B_corroborated,fix: validate signature in signedPrefixedMessageToKey to prevent incor,https://github.com/LFDT-web3j/web3j/pull/2277
web3j,test,signature_verification_flaw,unknown,Unrated,B_corroborated,Add signTypedData address recovery test (#2019),https://github.com/LFDT-web3j/web3j/pull/2260
web3j,sign:encoding-malleability,resource_exhaustion,unknown,Unrated,C_candidate,Fix ClassLoader leak caused by static ExecutorService in Async,https://github.com/LFDT-web3j/web3j/pull/2255
web3j,build-ci,other,unknown,Unrated,C_candidate,Hotfix/4.9.8/update bouncycastle,https://github.com/LFDT-web3j/web3j/pull/2030
web3j,sign:replay-protection,missing_replay_protection,unknown,Unrated,B_corroborated,Support public key recovery for EIP-155 transactions,https://github.com/LFDT-web3j/web3j/pull/1977
web3j,serialization,broken_access_control,unknown,Unrated,B_corroborated,StaticStruct Method Signature Is Wrong,https://github.com/LFDT-web3j/web3j/pull/1862
web3j,sign:curve-primitives,crypto_misuse,unknown,Unrated,B_corroborated,secp256r1 support to create keys and sign transactions,https://github.com/LFDT-web3j/web3j/pull/1734
web3j,other,other,unknown,Unrated,B_corroborated,Fix crash in android version < 28,https://github.com/LFDT-web3j/web3j/pull/1706
web3j,sign:replay-protection,missing_replay_protection,unknown,Unrated,B_corroborated,Fix recId calculation,https://github.com/LFDT-web3j/web3j/pull/1587
web3j,sign:replay-protection,missing_replay_protection,malformed_input,Unrated,B_corroborated,Fix eip-155 transactions not being signed correctly for large chain id,https://github.com/LFDT-web3j/web3j/pull/1470
web3j,transport:rpc-surface,missing_input_validation,unknown,Unrated,B_corroborated,Signer Abstraction,https://github.com/LFDT-web3j/web3j/pull/1456
web3j,sign:replay-protection,missing_replay_protection,unknown,Unrated,B_corroborated,Alignment with Besu OnChainPrivacyGroups signature modified from 20.10,https://github.com/LFDT-web3j/web3j/pull/1386
web3j,sign:typed-data,serialization_bug,malformed_input,Unrated,B_corroborated,Fix EIP712 StructuredDataEncoding,https://github.com/LFDT-web3j/web3j/pull/1382
web3j,sign:typed-data,missing_replay_protection,unknown,Unrated,B_corroborated,Compatible with uint256 expressed as a string,https://github.com/LFDT-web3j/web3j/pull/1340
web3j,network-io,other,unknown,Unrated,C_candidate,Fix leak in HttpService,https://github.com/LFDT-web3j/web3j/pull/1325
web3j,sign:curve-primitives,crypto_misuse,unknown,Unrated,B_corroborated,Generate secp256k1 keypair on Android without modifying system securit,https://github.com/LFDT-web3j/web3j/pull/1289
web3j,sign:typed-data,missing_replay_protection,unknown,Unrated,B_corroborated,add salt to EIP712 domain,https://github.com/LFDT-web3j/web3j/pull/1260
web3j,sign:replay-protection,missing_replay_protection,hostile_network_or_rpc,Unrated,B_corroborated,Add support for eth_chainId,https://github.com/LFDT-web3j/web3j/pull/1102
web3j,sign:replay-protection,missing_replay_protection,unknown,Unrated,B_corroborated,Feature/long chainId,https://github.com/LFDT-web3j/web3j/pull/913
web3j,sign:replay-protection,missing_replay_protection,unknown,Unrated,B_corroborated,TransactionEncoder to accept chainId as a long,https://github.com/LFDT-web3j/web3j/pull/905
web3j,key:seed-mnemonic,weak_key_generation,unknown,Unrated,B_corroborated,Add feature to generate BIP-39 wallet file from known mnemonic,https://github.com/LFDT-web3j/web3j/pull/899
web3j,build-ci,unsafe_initialization_or_upgrade,unknown,Unrated,A_dependency,Upgrade Bouncycastle to 1.60,https://github.com/LFDT-web3j/web3j/pull/831
web3j,sign:message-signing,missing_origin_authorization,unknown,Unrated,B_corroborated,Prefix message signing according to eth_sign. (#575),https://github.com/LFDT-web3j/web3j/pull/761
web3j,key:seed-mnemonic,weak_key_generation,malformed_input,Unrated,B_corroborated,fixes issue with IndexOutOfBoundsException when trying to populate wo…,https://github.com/LFDT-web3j/web3j/pull/714
web3j,key:storage,crypto_misuse,unknown,Unrated,C_candidate,Add method to get Rinkeby keystore directory,https://github.com/LFDT-web3j/web3j/pull/580
web3j,key:seed-mnemonic,weak_key_generation,unknown,Unrated,B_corroborated,Mnemonics/BIP39 support,https://github.com/LFDT-web3j/web3j/pull/293
web3j,key:entropy-rng,unhandled_error_or_nil,unknown,Info,B_corroborated,Potential SecureRandom vulnerability on Android (https://github.com/we,https://github.com/LFDT-web3j/web3j/releases/tag/v3.0.1
web3j,serialization,race_condition,unknown,Info,B_corroborated,updates besu version to avoid log4shell vulnerability. by @SweeXordiou,https://github.com/LFDT-web3j/web3j/releases/tag/v4.9.2
web3j,transport:rpc-surface,unsafe_initialization_or_upgrade,hostile_network_or_rpc,Info,A_authoritative,368 upgrade jnr unixsocket to 0.38.17 (fix CVE-2020-15250) (#1616) by ,https://github.com/LFDT-web3j/web3j/releases/tag/v4.9.2
web3j,sign:replay-protection,missing_replay_protection,hostile_network_or_rpc,Info,B_corroborated,FIX-1240 - Race condition in java.util.ServiceLoader by @gtebrean in h,https://github.com/LFDT-web3j/web3j/releases/tag/v4.9.2
web3j,key:seed-mnemonic,weak_key_generation,unknown,Unrated,B_corroborated,Fix #919. Gen consistent privateKey with other eth libs,https://github.com/LFDT-web3j/web3j/pull/1259
web3j,sign:replay-protection,missing_replay_protection,unknown,Unrated,B_corroborated,"366 add chainid field, fix chainid calculation",https://github.com/LFDT-web3j/web3j/pull/1608
web3j,sign:typed-data,serialization_bug,unknown,Unrated,B_corroborated,Fix EIP712 encodeType with Array,https://github.com/LFDT-web3j/web3j/pull/1683
web3j,sign:typed-data,serialization_bug,unknown,Unrated,B_corroborated,Fix 1468,https://github.com/LFDT-web3j/web3j/pull/1654
web3j,sign:typed-data,excessive_spend_authority,unknown,Unrated,C_candidate,"Added signTypedData to Sign class, and added test",https://github.com/LFDT-web3j/web3j/pull/1859
web3j,sign:replay-protection,missing_replay_protection,unknown,Unrated,B_corroborated,fix Transaction.getChainId when v=27 must return null,https://github.com/LFDT-web3j/web3j/pull/2133
web3js,other,other,unknown,Info,B_corroborated,"Fix crash when decoding events with identical signatures, differently ",https://github.com/web3/web3.js/blob/4.x/CHANGELOG.md#L120
web3js,other,unsafe_initialization_or_upgrade,malformed_input,Info,B_corroborated,Upgrade devDeps to resolve security warnings (#3464),https://github.com/web3/web3.js/blob/4.x/CHANGELOG.md#L169
web3js,other,race_condition,malformed_input,Info,B_corroborated,Fix crash when using Web-Workers by removing any-promise dependency (#,https://github.com/web3/web3.js/blob/4.x/CHANGELOG.md#L173
web3js,other,other,unknown,Info,B_corroborated,Size property de-referencing crash when calling web3.eth.clearSubscrip,https://github.com/web3/web3.js/blob/4.x/CHANGELOG.md#L225
web3js,transport:provider-injection,crypto_misuse,hostile_network_or_rpc,Info,B_corroborated,Added Security risk warning to docs for `web3.utils.soliditySha3` (#39,https://github.com/web3/web3.js/blob/4.x/CHANGELOG.md#L359
web3js,transport:provider-injection,unsafe_initialization_or_upgrade,unknown,Info,C_candidate,fix: packages/web3-providers-ws/package.json to reduce vulnerabilities,https://github.com/web3/web3.js/commit/6e4f39d59d3afe0a788a3292565a37fca0e7b29b
web3js,build-ci,missing_input_validation,unknown,Info,C_candidate,[Snyk] Fix for 2 vulnerabilities (#6598),https://github.com/web3/web3.js/commit/2c132c5c6365e1bc16ac1e0bbcf82795df10ee26
web3js,build-ci,crypto_misuse,unknown,Info,B_corroborated,Clarify that 0x prefix is needed for imported private keys,https://github.com/web3/web3.js/commit/8de0d3e123f8b2e20498253c750c374f2fbafdba
web3js,build-ci,other,unknown,Info,B_corroborated,private key should be prefixed with `0x` (#1381),https://github.com/web3/web3.js/commit/f663d48f5d982f4d8ffb60fc55a3c4eb5506ac30
web3js,test,other,unknown,Info,C_candidate,removed the 30 and 31bytes test vectors copied from go-ethereum becaus,https://github.com/web3/web3.js/commit/ac03b18ef09ecfb25df3c87b47e139fa3238e9ad
web3js,build-ci,supply_chain_compromise,unknown,Info,B_corroborated,Signing and Recovery 4.x Accts  (#4607),https://github.com/web3/web3.js/commit/4e1e34aaedd75c53d815aa629ad510d7bd676768
web3js,test,other,unknown,Info,B_corroborated,Fix bugs for the wallet and PromiEvent  (#5175),https://github.com/web3/web3.js/commit/6d04bb18e5ff6b0ce3b0012c69e018d46dd95544
web3js,sign:replay-protection,missing_replay_protection,hostile_network_or_rpc,Info,B_corroborated,Init sepolia and mainnet testing (#5990),https://github.com/web3/web3.js/commit/be06d3e2be985717b90d7484f33ae9074e582058
web3js,other,other,unknown,Info,C_candidate,Fixes to TypeScript definitions (#1131),https://github.com/web3/web3.js/commit/006b394cf89f2301218ca7b0bcdbdd669bcf7a02
web3js,key:storage,missing_input_validation,unknown,Info,C_candidate,web3 iban/accounts 4.x - iban/keystore validation (#4813),https://github.com/web3/web3.js/commit/d8068a0ac1cbcf9ac0d28981286b2adbc1f0fa89
web3js,other,other,unknown,Info,B_corroborated,fixed event signatures,https://github.com/web3/web3.js/commit/d5166918e9ad5158ddd2f76866adb21b59393b96
web3js,other,missing_input_validation,unknown,Info,B_corroborated,fix: web3-validator ajv memory leak (#5574),https://github.com/web3/web3.js/commit/ca536a4708a8d7a349b181bdb80fc01ec49a1b50
web3js,other,missing_input_validation,unknown,Info,B_corroborated,validate number of args to solidity functions (#866),https://github.com/web3/web3.js/commit/54e40bb4bbb97ba9590c3ba6f933951c7a04dd16
